stop_pattern_id,stop_id,stop_sequence,timepoint
828_1,9364,18,0
828_1,9365,19,0
828_1,9366,20,0
828_1,9367,21,0
828_1,9316,22,0
828_1,8315,23,0
828_1,8313,24,0
828_1,8312,25,0
828_1,8311,26,0
828_1,8310,27,0
828_1,8309,28,0
828_1,8307,29,0
828_1,8306,30,0
828_1,8305,31,0
828_1,8304,32,0
828_1,8303,33,0
828_1,8360,34,0
828_1,8298,35,1
1_0,7158,0,1
1_0,7134,1,0
1_0,7133,2,0
1_0,7132,3,0
1_0,7131,4,0
1_0,7129,5,0
1_0,7128,6,0
1_0,7126,7,0
1_0,7125,8,0
1_0,7124,9,0
1_0,7123,10,0
1_0,7122,11,0
1_0,7121,12,0
1_0,7120,13,0
1_0,7018,14,0
1_0,7017,15,1
1_0,7016,16,0
1_0,7015,17,0
1_0,7014,18,0
1_0,7013,19,0
1_0,7012,20,0
1_0,5000,21,1
1_0,5002,22,0
1_0,5515,23,0
1_0,5006,24,0
1_0,5008,25,0
1_0,5010,26,0
1_0,5012,27,0
1_0,5014,28,0
1_0,5016,29,1
1_0,5018,30,0
1_0,5020,31,0
1_0,5022,32,0
1_0,5024,33,0
1_0,5025,34,0
1_0,5026,35,0
1_0,5028,36,0
1_0,3260,37,0
1_0,3262,38,0
1_0,3264,39,0
1_0,3266,40,0
1_0,3268,41,0
1_0,3000,42,1
1_0,3010,43,0
1_0,3270,44,0
1_0,3271,45,0
1_0,3272,46,0
1_0,3273,47,0
1_0,3274,48,0
1_0,3275,49,0
1_0,3276,50,0
1_0,3277,51,0
1_0,3279,52,1
1_0,3012,53,0
1_0,3014,54,0
1_0,3016,55,0
1_0,3018,56,0
1_0,3020,57,0
1_0,3022,58,0
1_0,3024,59,0
1_0,3026,60,0
1_0,3028,61,0
1_0,3030,62,0
1_0,3034,63,0
1_0,3036,64,0
1_0,3038,65,0
1_0,3040,66,1
1_0,3400,67,0
1_0,3402,68,0
1_0,3404,69,0
1_0,3406,70,0
1_0,3408,71,0
1_0,3410,72,0
1_0,3412,73,0
1_0,3414,74,0
1_0,3416,75,0
1_0,3418,76,0
1_0,3420,77,0
1_0,3422,78,0
1_0,3424,79,0
1_0,3426,80,0
1_0,3428,81,0
1_0,3430,82,0
1_0,3432,83,0
1_0,3450,84,0
1_0,3434,85,0
1_0,3451,86,1
1_1,3297,0,1
1_1,3299,1,0
1_1,3218,2,0
1_1,3234,3,0
1_1,3236,4,0
1_1,3238,5,0
1_1,3240,6,0
1_1,3242,7,0
1_1,3244,8,0
1_1,3246,9,0
1_1,3050,10,1
1_1,3052,11,0
1_1,3054,12,0
1_1,3056,13,0
1_1,3058,14,0
1_1,3060,15,0
1_1,3062,16,0
1_1,3064,17,0
1_1,3066,18,0
1_1,3068,19,0
1_1,3070,20,0
1_1,3072,21,0
1_1,3074,22,0
1_1,3076,23,0
1_1,3078,24,0
1_1,3080,25,0
1_1,3451,26,1
1_1,3435,27,0
1_1,3448,28,0
1_1,3452,29,0
1_1,3454,30,0
1_1,3456,31,0
1_1,3458,32,0
1_1,3460,33,0
1_1,3462,34,0
1_1,3464,35,0
1_1,3466,36,0
1_1,3468,37,0
1_1,3470,38,0
1_1,3472,39,0
1_1,3474,40,0
1_1,3476,41,0
1_1,3478,42,0
1_1,3480,43,0
1_1,3482,44,0
1_1,3081,45,1
1_1,3252,46,0
1_1,3254,47,0
1_1,3256,48,0
1_1,3258,49,0
1_1,5486,50,0
1_1,5488,51,0
1_1,5490,52,0
1_1,5492,53,0
1_1,5494,54,0
1_1,5496,55,0
1_1,5498,56,0
1_1,5500,57,1
1_1,5502,58,0
1_1,5506,59,0
1_1,5508,60,0
1_1,5510,61,0
1_1,5513,62,0
1_1,5514,63,0
1_1,5516,64,1
1_1,6012,65,0
1_1,6013,66,0
1_1,6014,67,0
1_1,6015,68,0
1_1,6016,69,0
1_1,6055,70,1
1_1,6119,71,0
1_1,6120,72,0
1_1,6121,73,0
1_1,6123,74,0
1_1,6124,75,0
1_1,6125,76,0
1_1,6126,77,0
1_1,6127,78,0
1_1,6128,79,0
1_1,6129,80,0
1_1,6131,81,0
1_1,6132,82,0
1_1,6133,83,0
1_1,6134,84,0
1_1,6158,85,1
23_1,7937,0,1
23_1,7936,1,0
23_1,7935,2,0
23_1,7934,3,0
23_1,7933,4,0
23_1,7932,5,0
23_1,7931,6,0
23_1,7930,7,0
23_1,7929,8,0
23_1,7928,9,0
23_1,7927,10,0
23_1,7926,11,0
23_1,7925,12,0
23_1,7924,13,1
23_1,7922,14,0
23_1,7920,15,0
23_1,7019,16,0
23_1,7018,17,0
23_1,7017,18,1
23_1,7016,19,0
23_1,7015,20,0
23_1,7014,21,0
23_1,7013,22,0
23_1,7012,23,0
23_1,5000,24,1
23_1,5002,25,0
23_1,5515,26,0
23_1,5006,27,0
23_1,5008,28,0
23_1,5010,29,0
23_1,5012,30,0
23_1,5011,31,0
23_1,5016,32,1
23_0,5500,0,1
23_0,5502,1,0
23_0,5506,2,0
23_0,5508,3,0
23_0,5510,4,0
23_0,5513,5,0
23_0,5514,6,0
23_0,5516,7,1
23_0,6012,8,0
23_0,6013,9,0
23_0,6014,10,0
23_0,6015,11,0
23_0,6016,12,0
23_0,6017,13,1
23_0,6019,14,0
23_0,6920,15,0
23_0,6921,16,0
23_0,6922,17,0
23_0,6924,18,1
23_0,6925,19,0
23_0,6926,20,0
23_0,6927,21,0
23_0,6928,22,0
23_0,6929,23,0
23_0,6930,24,0
23_0,6931,25,0
23_0,6932,26,0
23_0,6933,27,0
23_0,6934,28,0
23_0,6935,29,0
23_0,6936,30,0
23_0,6937,31,1
855_0,8161,0,1
855_0,8152,1,1
855_0,8112,2,0
855_0,8111,3,0
855_0,8110,4,0
855_0,8009,5,0
855_0,8008,6,0
855_0,8007,7,0
855_0,8006,8,0
855_0,8005,9,0
855_0,8004,10,0
855_0,8003,11,0
855_0,8002,12,0
855_0,9001,13,1
855_0,9090,14,0
855_0,9092,15,0
855_0,9093,16,0
855_0,8099,17,1
855_0,8094,18,0
855_0,8098,19,0
855_0,8097,20,0
855_0,8096,21,1
930_1,8627,0,1
930_1,8625,1,0
930_1,8624,2,0
930_1,8633,3,0
930_1,8622,4,0
930_1,8621,5,0
930_1,8607,6,1
930_1,8605,7,0
930_1,8604,8,0
930_1,8602,9,0
930_1,8601,10,0
930_1,8699,11,1
930_1,8698,12,0
930_1,8697,13,0
930_1,8696,14,0
930_1,8695,15,0
930_1,8694,16,0
930_1,8693,17,0
930_1,8692,18,0
930_1,8691,19,0
930_1,8615,20,1
930_1,8614,21,0
930_1,8613,22,0
930_1,8612,23,0
930_1,8611,24,0
930_1,8689,25,0
930_1,8588,26,0
930_1,8587,27,0
930_1,8586,28,0
930_1,8585,29,0
930_1,8584,30,0
930_1,9580,31,0
930_1,8574,32,1
930_1,8572,33,0
930_1,8571,34,0
930_1,8570,35,0
930_1,9548,36,1
84_1,8858,0,1
84_1,8857,1,0
84_1,8856,2,0
84_1,8855,3,0
84_1,8854,4,0
84_1,8853,5,0
84_1,8852,6,0
84_1,8851,7,0
84_1,8850,8,0
84_1,8849,9,0
84_1,8848,10,0
84_1,8847,11,0
84_1,8846,12,0
84_1,8845,13,0
84_1,8844,14,0
84_1,8843,15,0
84_1,8842,16,0
84_1,8841,17,0
84_1,8840,18,0
84_1,8839,19,0
84_1,8838,20,1
84_1,8737,21,0
84_1,8782,22,1
84_1,8781,23,0
84_1,8700,24,0
84_1,8780,25,0
84_1,8779,26,0
84_1,8704,27,0
84_1,8703,28,0
84_1,8730,29,0
84_1,8021,30,0
84_1,8020,31,0
84_1,8019,32,0
84_1,8018,33,0
84_1,8017,34,0
84_1,8006,35,0
84_1,8005,36,1
84_1,8004,37,0
84_1,9098,38,0
84_1,4113,39,0
84_1,5500,40,1
84_1,5502,41,0
84_1,5506,42,0
84_1,5508,43,0
84_1,5510,44,0
84_1,5513,45,0
84_1,5514,46,0
84_1,5516,47,1
915_0,9560,0,1
915_0,8573,1,0
915_0,8572,2,0
915_0,8571,3,0
915_0,8570,4,0
915_0,9545,5,1
915_0,8569,6,0
915_0,8568,7,0
915_0,8467,8,0
915_0,8429,9,0
915_0,8423,10,0
915_0,8422,11,0
915_0,8420,12,0
915_0,8419,13,0
915_0,8418,14,0
915_0,8417,15,0
915_0,8416,16,0
915_0,8415,17,0
915_0,8414,18,0
915_0,8413,19,0
915_0,8410,20,0
915_0,8409,21,0
915_0,9401,22,0
915_0,9402,23,0
915_0,9403,24,0
915_0,9404,25,0
915_0,9405,26,0
915_0,9406,27,0
915_0,9407,28,0
915_0,9408,29,0
915_0,9409,30,1
953_0,9545,0,1
953_0,8462,1,1
953_0,8361,2,0
953_0,9361,3,0
953_0,9362,4,0
953_0,9363,5,0
953_0,8329,6,0
953_0,8322,7,0
953_0,8321,8,0
953_0,9377,9,0
953_0,9369,10,0
953_0,9370,11,0
953_0,9371,12,0
953_0,9374,13,0
953_0,9375,14,0
953_0,9376,15,0
953_0,8377,16,1
915_1,9416,0,1
915_1,9401,1,0
915_1,9402,2,0
915_1,9403,3,0
915_1,9404,4,0
915_1,9405,5,0
915_1,9406,6,0
915_1,9407,7,0
915_1,9408,8,0
915_1,9409,9,0
915_1,9410,10,1
915_1,9411,11,0
915_1,9412,12,0
915_1,9414,13,0
915_1,9415,14,0
915_1,9416,15,1
915_1,9499,16,1
915_1,9417,17,0
915_1,9418,18,0
915_1,9419,19,0
915_1,9420,20,0
915_1,9422,21,0
915_1,9423,22,0
915_1,9429,23,0
915_1,9567,24,0
915_1,9568,25,0
915_1,9545,26,0
915_1,9546,27,0
915_1,9570,28,0
915_1,9571,29,0
915_1,9572,30,0
915_1,9573,31,0
915_1,9560,32,1
953_1,8377,0,1
953_1,8376,1,0
953_1,8375,2,0
953_1,8374,3,0
953_1,8371,4,0
953_1,8370,5,0
953_1,8369,6,0
953_1,8366,7,1
953_1,8365,8,0
953_1,8364,9,0
953_1,9321,10,0
953_1,9322,11,0
953_1,9329,12,0
953_1,8363,13,0
953_1,8362,14,0
953_1,9360,15,0
953_1,9461,16,0
953_1,9462,17,1
953_1,9463,18,0
953_1,9464,19,0
953_1,9465,20,0
953_1,9466,21,0
953_1,9567,22,0
953_1,9568,23,0
953_1,9545,24,1
953_1,9546,25,1
685_1,5380,0,1
685_1,5381,1,0
685_1,5382,2,0
685_1,5383,3,0
685_1,5384,4,0
685_1,5385,5,0
685_1,5386,6,0
685_1,5388,7,0
685_1,5389,8,0
685_1,5390,9,0
685_1,5391,10,0
685_1,5392,11,0
685_1,5393,12,0
685_1,5394,13,0
685_1,5395,14,0
685_1,5396,15,0
685_1,5328,16,0
685_1,5329,17,0
685_1,5330,18,0
685_1,5331,19,0
685_1,5332,20,0
685_1,4332,21,1
685_1,4331,22,0
685_1,4330,23,0
685_1,4329,24,0
685_1,4328,25,0
685_1,4327,26,0
685_1,4326,27,0
685_1,4325,28,0
685_1,4324,29,0
685_1,4323,30,0
685_1,5140,31,0
685_1,5139,32,0
685_1,4136,33,0
685_1,4135,34,0
685_1,4134,35,0
685_1,4133,36,0
685_1,4132,37,0
685_1,4131,38,0
685_1,4130,39,0
685_1,5136,40,0
685_1,5138,41,0
685_1,5449,42,0
685_1,5450,43,0
685_1,5435,44,0
685_1,5459,45,0
685_1,4469,46,0
685_1,4470,47,0
685_1,3839,48,1
722_0,6008,0,1
722_0,6030,1,0
722_0,6031,2,0
722_0,6082,3,0
722_0,6083,4,0
722_0,6089,5,0
722_0,7035,6,0
722_0,6091,7,0
722_0,6092,8,0
722_0,6093,9,0
722_0,6094,10,0
722_0,6095,11,0
722_0,6096,12,0
722_0,6097,13,0
722_0,6098,14,0
722_0,6099,15,0
722_0,7099,16,0
722_0,7098,17,0
722_0,7097,18,0
722_0,7096,19,0
722_0,7298,20,0
722_0,7297,21,0
722_0,7296,22,0
722_0,7295,23,0
722_0,7294,24,0
722_0,7293,25,0
722_0,7292,26,0
722_0,7291,27,0
722_0,7290,28,0
722_0,7289,29,0
722_0,7288,30,0
722_0,7285,31,0
722_0,7284,32,0
722_0,7283,33,0
722_0,7282,34,0
722_0,7281,35,0
722_0,7036,36,1
745_0,6011,0,1
745_0,7013,1,0
745_0,7012,2,0
745_0,6509,3,0
745_0,5111,4,0
745_0,5112,5,0
745_0,5113,6,0
745_0,5114,7,0
745_0,5115,8,0
745_0,5116,9,0
745_0,5117,10,0
745_0,5118,11,0
745_0,5119,12,0
745_0,5120,13,0
745_0,5121,14,0
745_0,5123,15,0
745_0,5124,16,0
745_0,5125,17,0
745_0,5126,18,0
745_0,5127,19,0
745_0,5128,20,0
745_0,5129,21,0
745_0,5130,22,0
745_0,5131,23,0
745_0,5132,24,0
745_0,5133,25,0
745_0,5134,26,0
745_0,5135,27,0
745_0,4136,28,1
685_0,3839,0,1
685_0,3836,1,0
685_0,3825,2,0
685_0,3810,3,0
685_0,5469,4,0
685_0,4459,5,0
685_0,4435,6,0
685_0,4450,7,0
685_0,4449,8,0
685_0,4138,9,0
685_0,4137,10,0
685_0,5130,11,0
685_0,5131,12,0
685_0,5132,13,0
685_0,5133,14,0
685_0,5134,15,0
685_0,5135,16,0
685_0,4136,17,0
685_0,4139,18,0
685_0,5323,19,0
685_0,5324,20,0
685_0,5325,21,0
685_0,5326,22,0
685_0,5327,23,0
685_0,5328,24,0
685_0,5329,25,0
685_0,5330,26,0
685_0,5331,27,0
685_0,5332,28,0
685_0,4332,29,0
685_0,4331,30,0
685_0,4330,31,0
685_0,4329,32,0
685_0,4328,33,0
685_0,4396,34,0
685_0,4395,35,0
685_0,4394,36,0
685_0,4393,37,0
685_0,4392,38,0
685_0,4391,39,0
685_0,4390,40,0
685_0,4389,41,0
685_0,4388,42,0
685_0,4387,43,0
685_0,4386,44,0
685_0,4385,45,0
685_0,4384,46,0
685_0,4383,47,0
685_0,4382,48,0
685_0,4381,49,1
722_1,6092,0,1
722_1,6093,1,0
722_1,6094,2,0
722_1,6095,3,0
722_1,6096,4,0
722_1,6097,5,0
722_1,6098,6,0
722_1,6099,7,0
722_1,7099,8,1
722_1,7098,9,0
722_1,7097,10,0
722_1,7096,11,0
722_1,7298,12,0
722_1,7297,13,0
722_1,7296,14,0
722_1,7295,15,0
722_1,7294,16,0
722_1,7300,17,0
722_1,7301,18,0
722_1,7089,19,0
722_1,7088,20,0
722_1,7082,21,0
722_1,7031,22,0
722_1,7030,23,0
722_1,7028,24,0
722_1,7027,25,0
722_1,7224,26,1
722_1,7223,27,0
722_1,7222,28,0
722_1,7221,29,0
722_1,7220,30,0
722_1,7219,31,0
722_1,7218,32,0
722_1,7217,33,1
722_1,7216,34,0
722_1,7215,35,0
722_1,6008,36,1
84_0,5000,0,1
84_0,5002,1,0
84_0,5515,2,0
84_0,5006,3,0
84_0,5008,4,0
84_0,5010,5,0
84_0,5012,6,0
84_0,5014,7,0
84_0,5111,8,1
84_0,5112,9,0
84_0,5113,10,0
84_0,9099,11,0
84_0,9002,12,0
84_0,9003,13,0
84_0,9004,14,0
84_0,9005,15,1
84_0,9017,16,0
84_0,9018,17,0
84_0,9019,18,0
84_0,9020,19,0
84_0,9151,20,0
84_0,9152,21,0
84_0,9730,22,0
84_0,9703,23,0
84_0,9704,24,0
84_0,9779,25,0
84_0,9780,26,0
84_0,9700,27,0
84_0,9781,28,0
84_0,9782,29,1
84_0,9736,30,0
84_0,9837,31,0
84_0,9838,32,1
84_0,9839,33,0
84_0,9840,34,0
84_0,9841,35,0
84_0,9842,36,0
84_0,9843,37,0
84_0,9844,38,0
84_0,9845,39,0
84_0,9846,40,0
84_0,9847,41,0
84_0,9848,42,0
84_0,9849,43,0
84_0,8862,44,0
84_0,9851,45,0
84_0,9852,46,0
84_0,9853,47,0
84_0,9854,48,0
84_0,9855,49,0
84_0,9856,50,0
84_0,9857,51,0
84_0,9858,52,1
N5_0,5000,0,1
N5_0,5002,1,0
N5_0,5515,2,1
N5_0,5006,3,0
N5_0,5008,4,0
N5_0,5010,5,0
N5_0,5012,6,0
N5_0,5014,7,0
N5_0,5016,8,0
N5_0,5018,9,0
N5_0,5020,10,0
N5_0,5022,11,0
N5_0,5024,12,0
N5_0,5025,13,0
N5_0,5026,14,0
N5_0,5028,15,0
N5_0,3260,16,0
N5_0,3262,17,0
N5_0,3264,18,0
N5_0,3266,19,0
N5_0,3600,20,0
N5_0,3602,21,0
N5_0,3604,22,0
N5_0,3606,23,0
N5_0,3608,24,0
N5_0,3516,25,0
N5_0,3518,26,0
N5_0,3520,27,0
N5_0,3522,28,0
N5_0,3524,29,0
N5_0,3526,30,0
N5_0,3528,31,0
N5_0,3530,32,0
N5_0,3532,33,0
N5_0,3534,34,0
N5_0,3536,35,0
N5_0,3538,36,0
N5_0,3610,37,0
N5_0,3410,38,0
N5_0,3412,39,0
N5_0,3414,40,0
N5_0,3416,41,0
N5_0,3418,42,0
N5_0,3420,43,0
N5_0,3422,44,0
N5_0,3424,45,0
N5_0,3426,46,0
N5_0,3428,47,0
N5_0,3430,48,0
N5_0,3432,49,0
N5_0,3450,50,0
N5_0,3452,51,0
N5_0,3454,52,0
N5_0,3456,53,0
N5_0,3458,54,0
N5_0,3460,55,0
N5_0,3462,56,0
N5_0,3464,57,0
N5_0,3612,58,0
N5_0,3614,59,0
N5_0,3616,60,0
N5_0,3618,61,0
N5_0,3620,62,0
N5_0,3622,63,0
N5_0,3624,64,0
N5_0,3482,65,0
N5_0,3200,66,0
N5_0,3202,67,0
N5_0,3204,68,0
N5_0,3206,69,0
N5_0,3208,70,0
N5_0,3210,71,0
N5_0,3212,72,0
N5_0,3214,73,0
N5_0,3216,74,0
N5_0,3218,75,0
N5_0,3220,76,0
N5_0,3222,77,0
N5_0,3224,78,0
N5_0,3226,79,0
N5_0,3228,80,0
N5_0,3230,81,0
N5_0,3232,82,0
N5_0,3234,83,0
N5_0,3236,84,0
N5_0,3238,85,0
N5_0,3240,86,0
N5_0,3242,87,0
N5_0,3244,88,0
N5_0,3246,89,0
N5_0,3012,90,0
N5_0,3014,91,0
N5_0,3016,92,0
N5_0,3018,93,0
N5_0,3020,94,0
N5_0,3022,95,0
N5_0,3024,96,0
N5_0,3026,97,0
N5_0,3028,98,0
N5_0,3030,99,0
N5_0,3034,100,0
N5_0,3036,101,0
N5_0,3038,102,0
N5_0,3040,103,1
930_0,8574,0,1
930_0,8546,1,1
930_0,9571,2,0
930_0,9572,3,0
930_0,9573,4,0
930_0,9574,5,0
930_0,9575,6,0
930_0,8579,7,1
930_0,9583,8,0
930_0,9584,9,0
930_0,9585,10,0
930_0,9586,11,0
930_0,9587,12,0
930_0,9688,13,0
930_0,9689,14,0
930_0,9611,15,0
930_0,9612,16,0
930_0,9613,17,0
930_0,9614,18,0
930_0,9615,19,1
930_0,9691,20,0
930_0,9692,21,0
930_0,9693,22,0
930_0,9694,23,0
930_0,9695,24,0
930_0,9696,25,0
930_0,9697,26,0
930_0,9698,27,0
930_0,8699,28,1
930_0,8695,29,0
930_0,9601,30,0
930_0,9602,31,0
930_0,9604,32,0
930_0,9605,33,1
930_0,9607,34,0
930_0,9621,35,0
930_0,9622,36,0
930_0,9623,37,0
930_0,9624,38,0
930_0,9625,39,0
930_0,9626,40,0
930_0,9627,41,1
206_0,1855,0,1
206_0,1854,1,0
206_0,1857,2,0
206_0,1858,3,0
206_0,1859,4,1
206_0,1864,5,0
206_0,1977,6,0
206_0,1856,7,0
206_0,1851,8,0
206_0,1852,9,0
206_0,1855,10,1
260_0,1000,0,1
260_0,1002,1,0
260_0,1100,2,0
260_0,1102,3,0
260_0,1200,4,0
260_0,1202,5,1
260_0,1221,6,0
260_0,1220,7,0
260_0,1222,8,0
260_0,1223,9,0
260_0,1147,10,1
260_0,1350,11,0
260_0,1352,12,0
260_0,1354,13,0
260_0,1356,14,0
260_0,1358,15,0
260_0,1360,16,0
260_0,1362,17,0
260_0,1364,18,0
260_0,1366,19,0
260_0,1368,20,0
260_0,1370,21,0
260_0,1372,22,0
260_0,1374,23,0
260_0,1376,24,1
34_1,4352,0,1
34_1,4351,1,0
34_1,4350,2,0
34_1,4349,3,0
34_1,4348,4,0
34_1,4347,5,0
34_1,4346,6,0
34_1,4345,7,0
34_1,4344,8,0
34_1,4343,9,0
34_1,4342,10,0
34_1,4341,11,0
34_1,4330,12,0
34_1,4329,13,0
34_1,4328,14,0
34_1,4327,15,1
34_1,4326,16,0
34_1,4325,17,0
34_1,4324,18,0
34_1,4323,19,0
34_1,4322,20,0
34_1,4321,21,0
34_1,4320,22,0
34_1,4319,23,1
34_1,4317,24,0
34_1,4316,25,0
34_1,4315,26,0
34_1,4314,27,0
34_1,4313,28,0
34_1,4312,29,0
34_1,4311,30,0
34_1,5519,31,0
34_1,5520,32,1
842_1,8219,0,1
842_1,8217,1,0
842_1,8216,2,0
842_1,8215,3,0
842_1,8214,4,0
842_1,8213,5,0
842_1,8212,6,0
842_1,8211,7,0
842_1,8210,8,0
842_1,8208,9,0
842_1,9200,10,1
842_1,8228,11,0
842_1,8227,12,0
842_1,8226,13,0
842_1,8225,14,0
842_1,8224,15,0
842_1,8123,16,0
842_1,8122,17,0
842_1,8120,18,1
842_1,8118,19,0
842_1,9135,20,1
842_1,9136,21,1
842_1,8152,22,1
842_1,8161,23,1
842_1,9197,24,1
842_1,9199,25,1
888_1,8858,0,1
888_1,8857,1,0
888_1,8856,2,0
888_1,8855,3,0
888_1,8854,4,0
888_1,8853,5,0
888_1,8852,6,0
888_1,8851,7,0
888_1,8850,8,0
888_1,8849,9,0
888_1,8848,10,0
888_1,8847,11,0
888_1,8846,12,0
888_1,8845,13,0
888_1,8844,14,0
888_1,8843,15,0
888_1,8842,16,0
888_1,8841,17,0
888_1,8840,18,0
888_1,8839,19,0
888_1,8838,20,0
888_1,8737,21,0
888_1,8735,22,0
888_1,8734,23,0
888_1,8733,24,0
888_1,8732,25,0
888_1,8731,26,0
888_1,8730,27,0
888_1,9153,28,0
888_1,9155,29,0
888_1,9156,30,0
888_1,9157,31,0
888_1,8156,32,1
888_1,9163,33,0
888_1,8136,34,1
888_1,8135,35,1
888_1,9101,36,0
888_1,9102,37,0
888_1,8120,38,1
34_0,5520,0,1
34_0,5012,1,0
34_0,5015,2,0
34_0,5312,3,0
34_0,5313,4,0
34_0,5315,5,0
34_0,5316,6,0
34_0,5317,7,0
34_0,5318,8,0
34_0,5319,9,1
34_0,5320,10,0
34_0,5321,11,0
34_0,5322,12,0
34_0,5323,13,0
34_0,5324,14,0
34_0,5325,15,0
34_0,5326,16,0
34_0,5327,17,1
34_0,5328,18,0
34_0,5329,19,0
34_0,5330,20,0
34_0,5341,21,0
34_0,5342,22,0
34_0,5343,23,0
34_0,5344,24,0
34_0,5345,25,0
34_0,5346,26,0
34_0,5347,27,0
34_0,5348,28,0
34_0,5349,29,0
34_0,5350,30,0
34_0,5351,31,0
34_0,4352,32,1
888_0,8120,0,1
888_0,8102,1,0
888_0,8136,2,1
888_0,8135,3,1
888_0,9162,4,0
888_0,9197,5,1
888_0,8157,6,0
888_0,8155,7,0
888_0,8154,8,0
888_0,8153,9,0
888_0,9730,10,0
888_0,9731,11,0
888_0,9732,12,0
888_0,9733,13,0
888_0,9735,14,0
888_0,9736,15,0
888_0,9837,16,0
888_0,9838,17,0
888_0,9839,18,0
888_0,9840,19,0
888_0,9841,20,0
888_0,9842,21,0
888_0,9843,22,0
888_0,9844,23,0
888_0,9845,24,0
888_0,9846,25,0
888_0,9847,26,0
888_0,9848,27,0
888_0,9849,28,0
888_0,8862,29,0
888_0,9851,30,0
888_0,9852,31,0
888_0,9853,32,0
888_0,9854,33,0
888_0,9855,34,0
888_0,9856,35,0
888_0,9857,36,0
888_0,9858,37,1
260_1,1310,0,1
260_1,1312,1,0
260_1,1314,2,0
260_1,1316,3,0
260_1,1318,4,0
260_1,1320,5,0
260_1,1322,6,0
260_1,1324,7,0
260_1,1326,8,0
260_1,1328,9,0
260_1,1330,10,0
260_1,1332,11,0
260_1,1334,12,0
260_1,1335,13,0
260_1,1147,14,1
260_1,1248,15,0
260_1,1249,16,0
260_1,1272,17,0
260_1,1274,18,0
260_1,1219,19,0
260_1,1292,20,1
260_1,1294,21,0
260_1,1194,22,0
260_1,1001,23,1
767_0,6553,0,1
767_0,7223,1,0
767_0,7222,2,0
767_0,7221,3,0
767_0,7220,4,0
767_0,7219,5,0
767_0,7218,6,0
767_0,7217,7,0
767_0,7216,8,0
767_0,7215,9,0
767_0,7214,10,0
767_0,7213,11,0
767_0,7212,12,0
767_0,6509,13,0
767_0,5312,14,0
767_0,5313,15,0
767_0,5315,16,0
767_0,5316,17,0
767_0,5317,18,0
767_0,5318,19,0
767_0,5319,20,0
767_0,5320,21,0
767_0,5321,22,0
767_0,5322,23,0
767_0,5323,24,0
767_0,5324,25,0
767_0,5325,26,0
767_0,5326,27,0
767_0,5327,28,0
767_0,5328,29,0
767_0,5329,30,0
767_0,5330,31,0
767_0,5331,32,0
767_0,5332,33,1
57_0,5000,0,1
57_0,5002,1,0
57_0,5515,2,0
57_0,5006,3,0
57_0,5008,4,0
57_0,5010,5,0
57_0,5012,6,0
57_0,5014,7,0
57_0,5016,8,1
57_0,5018,9,0
57_0,5020,10,0
57_0,5022,11,0
57_0,5024,12,0
57_0,5025,13,0
57_0,5026,14,0
57_0,5028,15,0
57_0,3260,16,0
57_0,3262,17,0
57_0,3264,18,0
57_0,3266,19,0
57_0,3600,20,0
57_0,3602,21,0
57_0,3604,22,0
57_0,3606,23,0
57_0,3608,24,1
57_0,3700,25,0
57_0,3702,26,0
57_0,3704,27,0
57_0,3705,28,0
57_0,3708,29,0
57_0,3709,30,0
57_0,3710,31,0
57_0,3752,32,0
57_0,3754,33,1
113_1,8519,0,1
113_1,9519,1,0
113_1,9518,2,0
113_1,9517,3,0
113_1,9516,4,0
113_1,9515,5,0
113_1,9514,6,0
113_1,8552,7,0
113_1,8551,8,0
113_1,8550,9,0
113_1,8548,10,1
113_1,9570,11,0
113_1,9571,12,0
113_1,9572,13,0
113_1,9573,14,0
113_1,9574,15,0
113_1,9575,16,0
113_1,9576,17,0
113_1,8580,18,1
366_0,1846,0,1
366_0,1945,1,1
366_0,1881,2,1
366_0,1955,3,1
366_0,1944,4,1
366_0,1943,5,0
366_0,1942,6,0
366_0,1941,7,0
366_0,1940,8,0
366_0,1928,9,0
366_0,1939,10,0
366_0,1938,11,0
366_0,1937,12,0
366_0,1936,13,1
366_0,1935,14,0
366_0,1933,15,0
366_0,1932,16,0
366_0,9993,17,1
366_0,0006,18,0
366_0,9992,19,1
366_0,1900,20,0
366_0,8991,21,1
57_1,3708,0,1
57_1,3709,1,0
57_1,3710,2,0
57_1,3752,3,0
57_1,3754,4,0
57_1,3756,5,0
57_1,3758,6,0
57_1,3536,7,0
57_1,3538,8,0
57_1,3540,9,1
57_1,3542,10,0
57_1,3544,11,0
57_1,3546,12,0
57_1,3548,13,0
57_1,3550,14,0
57_1,3254,15,0
57_1,3256,16,0
57_1,3258,17,0
57_1,5486,18,0
57_1,5488,19,0
57_1,5490,20,0
57_1,5492,21,0
57_1,5494,22,0
57_1,5496,23,0
57_1,5498,24,0
57_1,5500,25,1
57_1,5502,26,0
57_1,5506,27,0
57_1,5508,28,0
57_1,5510,29,0
57_1,5513,30,0
57_1,5514,31,0
57_1,5516,32,1
113_0,8580,0,1
113_0,8576,1,0
113_0,8575,2,0
113_0,8573,3,0
113_0,8572,4,0
113_0,8571,5,0
113_0,8570,6,0
113_0,9548,7,1
113_0,8514,8,0
113_0,8515,9,0
113_0,8516,10,0
113_0,8517,11,0
113_0,8518,12,0
113_0,8519,13,1
366_1,9991,0,1
366_1,1800,1,0
366_1,9992,2,1
366_1,0006,3,0
